,link,datetime
766,https://www.thenews.com.pk/print/396505-sc-seeks-report-on-honour-killing-in-jhelum,"November 21, 2018"
767,https://www.thenews.com.pk/latest/669337-gilgit-man-who-allegedly-raped-assaulted-nine-year-old-arrested,"June 8, 2020"
768,https://www.thenews.com.pk/latest/734576-cardi-bs-cousin-marcelo-almanzar-and-ex-husband-offset-were-detained-for-this-reason,"October 26, 2020"
769,https://www.thenews.com.pk/print/741757-underage-marriage-case,"November 10, 2020"
770,https://www.thenews.com.pk/latest/756092-minor-boy-raped-after-he-was-kidnapped-police,"December 9, 2020"
771,https://www.thenews.com.pk/print/754746-women-in-politics,"December 7, 2020"
772,https://www.thenews.com.pk/latest/636217-iron-man-actor-keith-middlebrook-arrested-for-allegedly-selling-fake-coronavirus-drugs,"March 29, 2020"
773,https://www.thenews.com.pk/print/734808-police-martyrs-write-golden-chapter-with-their-blood,"October 26, 2020"
774,https://www.thenews.com.pk/print/514368-rajnath-s-statement-a-nuclear-blackmail,"August 19, 2019"
775,https://www.thenews.com.pk/print/708372-captainless-wto-in-troubled-water-with-no-land-in-sight,"September 1, 2020"
776,https://www.thenews.com.pk/print/738422-motorway-gang-rape-case-atc-grants-14-day-physical-remand-of-prime-suspect,"November 3, 2020"
777,https://www.thenews.com.pk/print/614196-supreme-court-directs-commissioner-to-furnish-report-on-rusticated-boy,"February 15, 2020"
778,https://www.thenews.com.pk/print/712822-no-grouping-in-punjab-police-igp,"September 10, 2020"
779,https://www.thenews.com.pk/print/367431-hungary-s-orban-denounces-blackmail-over-eu-censure-move,"September 12, 2018"
780,https://www.thenews.com.pk/print/275584-three-held-for-blackmailing-girl-students,"February 1, 2018"
781,https://www.thenews.com.pk/latest/321761-pakistans-new-envoy-to-us-ali-siddiqui-to-assume-office-on-may-29/,"May 26, 2018"
782,https://www.thenews.com.pk/print/705348-three-held-for-raping-13-year-old-girl-for-five-months,"August 25, 2020"
783,https://www.thenews.com.pk/latest/742313-girl-allegedly-raped-by-men-who-promised-to-get-her-a-job,"November 12, 2020"
784,https://www.thenews.com.pk/print/731098-passer-by-killed-in-di-khan-police-encounter,"October 18, 2020"
785,https://www.thenews.com.pk/latest/145962-Honour-killing-Police-arrest-brother-for-killing-sisterfromNewsdog=1,"August 28, 2016"
786,https://www.thenews.com.pk/print/717073-man-held-for-raping-blackmailing-woman,"September 19, 2020"
787,https://www.thenews.com.pk/print/172250-Anti-honour-killing-law-needs-many-changes-Babar,"December 16, 2016"
788,https://www.thenews.com.pk/print/660262-boy-found-strangled,"May 18, 2020"
789,https://www.thenews.com.pk/print/631408-girl-crushed-to-death,"March 19, 2020"
790,https://www.thenews.com.pk/print/100579-Bugti-murder-Musharraf-issued-noticeplea-against-his-acquittal,"February 24, 2016"
791,https://www.thenews.com.pk/print/271146-missing-boy-found-handed-over-to-parents,"January 21, 2018"
792,https://www.thenews.com.pk/print/743586-unicef-condemns-abuse-of-girl-mother-in-kashmore,"November 14, 2020"
793,https://www.thenews.com.pk/print/708839-fjwu-signs-mou-to-address-violence-against-women,"September 2, 2020"
794,https://www.thenews.com.pk/latest/323433-hareem-farooq-lauds-student-for-speaking-out-about-sexual-harrassment-at-karachi-college,"May 30, 2018"
795,https://www.thenews.com.pk/print/703221-allegedly-taking-bribe-from-pessi-offices,"August 20, 2020"
796,https://www.thenews.com.pk/print/741986-family-seeks-justice-as-man-dies-in-police-custody,"November 11, 2020"
797,https://www.thenews.com.pk/print/696350-girl-marries-girl-lhc-pindi-bench-orders-arrest-of-akash,"August 5, 2020"
798,https://www.thenews.com.pk/print/674955-what-hampered-implementation-of-police-order-2002,"June 20, 2020"
799,https://www.thenews.com.pk/print/751023-legal-experts-term-anti-rape-laws-a-gimmick,"November 29, 2020"
800,https://www.thenews.com.pk/print/606824-protest-staged-against-rising-incidents-of-child-abuse,"January 31, 2020"
801,https://www.thenews.com.pk/print/244591-The-Buffalo-Boy,"November 16, 2017"
802,https://www.thenews.com.pk/print/713268-lady-police-constable-shot-dead-in-presence-of-13-cops,"September 11, 2020"
803,https://www.thenews.com.pk/print/746869-sujawal-police-file-gang-rape,"November 21, 2020"
804,https://www.thenews.com.pk/latest/685261-tiger-king-zoo-human-remains-allegedly-found-in-alligator-pen,"July 11, 2020"
805,https://www.thenews.com.pk/print/676537-new-york-city-to-remove-roosevelt-statue-over-racism-concerns,"June 23, 2020"
806,https://www.thenews.com.pk/print/645369-compilation-of-data-on-impact-of-coronavirus-on-women-stressed,"April 17, 2020"
807,https://www.thenews.com.pk/print/305596-2012-torch-design-revealed,"April 17, 2018"
808,https://www.thenews.com.pk/print/630724-cj-asks-if-nab-wants-to-blackmail-ihc,"March 18, 2020"
809,https://www.thenews.com.pk/print/666703-china-accuses-us-of-selfishness-blackmail-over-cutting-ties-with-who,"June 2, 2020"
810,https://www.thenews.com.pk/print/183453-UAE-eco-villas-making-their-own-power-thanks-to-Pakistani-engineer+TheNewsInternational-National+,"February 2, 2017"
811,https://www.thenews.com.pk/latest/719417-gigi-hadid-blessed-with-a-baby-girl-with-zayn-malik,"September 24, 2020"
812,https://www.thenews.com.pk/print/725495-indian-woman-travels-over-800-km-to-file-rape-case-in-nagpur,"October 6, 2020"
813,https://www.thenews.com.pk/print/632081-fia-arrests-man-allegedly-involved-in-harassing-girl-online,"March 21, 2020"
814,https://www.thenews.com.pk/print/689180-the-horror-within,"July 20, 2020"
815,https://www.thenews.com.pk/print/586309-four-held-for-honour-killing-in-kohat,"December 21, 2019"
816,https://www.thenews.com.pk/archive/print/478175-child-abuse-a-tabooed-dilemma,"January 10, 2014"
817,https://www.thenews.com.pk/archive/print/311750-expressing-solidarity-with-victims-of-honour-killing,"July 15, 2011"
818,https://www.thenews.com.pk/print/688793-people-are-talking-about,"July 19, 2020"
819,https://www.thenews.com.pk/Todays-News-9-19155-Our-narrow-tax-base,"November 29, 2012"
820,https://www.thenews.com.pk/print/722354-police-accused-of-delayed-action-on-complaint-of-gang-rape-victim,"September 30, 2020"
821,https://www.thenews.com.pk/latest/736973-deepika-padukone-wishes-her-baby-girl-ananya-panday-as-she-celebrates-her-22nd-birthday,"October 30, 2020"
822,https://www.thenews.com.pk/print/125443-Armenian-genocide-charges-blackmail-of-Turkey-Erdogan+World-TheNewsInternational+,"June 5, 2016"
823,https://www.thenews.com.pk/print/654750-afghan-soldier-stabs-sister-in-honour-killing,"May 6, 2020"
824,https://www.thenews.com.pk/latest/428583-key-accused-in-honour-killing-of-rimsha-wassan-arrested,"February 6, 2019"
825,https://www.thenews.com.pk/print/751163-senate-deputy-chairman-accuses-nab-of-blackmail,"November 30, 2020"
826,https://www.thenews.com.pk/print/651037-world-may-see-more-gender-based-violence-cases,"April 28, 2020"
827,https://www.thenews.com.pk/latest/102066-Bilawal-urges-govt-to-pass-law-against-honour-killing,"March 1, 2016"
828,https://www.thenews.com.pk/latest/515875-qandeel-balochs-parents-plea-seeking-sons-acqutiita,"August 22, 2019"
829,https://www.thenews.com.pk/latest/747956-netflixs-a-suitable-boy-slapped-with-fir-for-questionable-scene,"November 23, 2020"
830,https://www.thenews.com.pk/latest/723026-elton-john-receives-flak-for-allegedly-breaking-mask-rules-on-italian-island,"October 2, 2020"
831,https://www.thenews.com.pk/print/726250-farewell-for-three-police-officers,"October 8, 2020"
832,https://www.thenews.com.pk/print/720272-police-officer-martyred-as-cops-chase-fleeing-robbers,"September 26, 2020"
833,https://www.thenews.com.pk/print/592261-capital-records-159-increase-in-child-abuse-cases-in-2019,"January 2, 2020"
834,https://www.thenews.com.pk/latest/718584-two-allegedly-kidnap-gang-rape-woman-in-karachi,"September 22, 2020"
835,https://www.thenews.com.pk/article-107813-Islamabad-police-arrest-22-suspects,"August 30, 2018"
836,https://www.thenews.com.pk/print/671959-four-killed-in-kabul-mosque-blast-govt,"June 13, 2020"
837,https://www.thenews.com.pk/print/714655-motorway-rape-suspect-surrenders-to-lahore-police,"September 14, 2020"
838,https://www.thenews.com.pk/print/683613-fia-arrests-man-allegedly-involved-in-child-pornography,"July 8, 2020"
839,https://www.thenews.com.pk/print/661379-four-accused-arrested-in-waziristan-honour-killing-case,"May 20, 2020"
840,https://www.thenews.com.pk/print/743068-issue-of-sexual-harassment-resurfaces-on-campuses,"November 13, 2020"
841,https://www.thenews.com.pk/latest/719475-gujranwala-woman-retracts-rape-accusations-against-cop,"September 24, 2020"
842,https://www.thenews.com.pk/print/736791-mazari-stresses-implementation-of-law-in-child-labour-abuse-cases,"October 30, 2020"
843,https://www.thenews.com.pk/latest/723414-priyanka-chopra-shocked-over-balrampur-gang-rape-incident-we-failed-our-women,"October 2, 2020"
844,https://www.thenews.com.pk/print/724438-rabbani-slams-pemra-ban-on-nawaz-speeches-motorway-rape,"October 4, 2020"
845,https://www.thenews.com.pk/print/715126-women-lawmakers-in-kp-condemn-lahore-gang-rape-incident,"September 15, 2020"
846,https://www.thenews.com.pk/print/473843-pindi-gang-rape-case-three-cops-among-four-accused-sent-on-5-day-physical-remand,"May 20, 2019"
847,https://www.thenews.com.pk/print/714325-one-motorway-gang-rape-suspect-surrenders,"September 14, 2020"
848,https://www.thenews.com.pk/print/714118-slovenia-woman-jailed,"September 13, 2020"
849,https://www.thenews.com.pk/latest/113832-Bilawal-condemns-Mardan-blast,"April 19, 2016"
850,https://www.thenews.com.pk/latest/756531-jason-momoa-presents-a-young-boy-with-a-life-size-aquaman-trident,"December 10, 2020"
851,https://www.thenews.com.pk/latest/193926-Women-only-pink-taxis-set-to-hit-Karachi-streets-by-tomorrow,"March 22, 2017"
852,https://www.thenews.com.pk/print/293278-four-men-involved-in-gang-rapes-blackmail-sent-on-judicial-remand,"March 17, 2018"
853,https://www.thenews.com.pk/print/735963-motorway-gang-rape-abid-malhi-s-judicial-remand-extended-till-nov-2,"October 28, 2020"
854,https://www.thenews.com.pk/print/385497-after-kasur-another-child-abuse-scandal-emerges,"October 26, 2018"
855,https://www.thenews.com.pk/print/715560-shujaat-demands-strict-legislation-against-child-abuse,"September 16, 2020"
856,https://www.thenews.com.pk/latest/247076-us-mom-details-brutality-at-hands-of-taliban-faction,"November 21, 2017"
857,https://www.thenews.com.pk/print/255457-18-women-face-heinous-crimes-daily-in-pakistan,"December 13, 2017"
858,https://www.thenews.com.pk/print/707618-the-greatest-tragedy,"August 30, 2020"
859,https://www.thenews.com.pk/print/198393-Police-fail-to-register-case-of-teenage-girls-honour-killing,"April 14, 2017"
860,https://www.thenews.com.pk/print/725598-teenage-girl-who-stole-motorbikes-in-guise-of-boy-held,"October 7, 2020"
861,https://www.thenews.com.pk/print/543414-50-women-28-men-killed-in-name-of-honour-in-sindh-this-year-police,"October 20, 2019"
862,https://www.thenews.com.pk/print/44851-tension-mounts-at-ned-as-employees-stage-sit-in,"June 9, 2015"
863,https://www.thenews.com.pk/print/714023-pml-n-condemns-gang-rape-of-woman,"September 13, 2020"
864,https://www.thenews.com.pk/latest/712845-kevin-spacey-sued-for-allegedly-sexually-assaulting-actor-anthony-rapp,"September 10, 2020"
865,https://www.thenews.com.pk/print/535848-cm-approves-model-police-stations-upgraded-pay-scale-transgender-persons-quota,"October 4, 2019"
866,https://www.thenews.com.pk/latest/747503-controversial-scenes-in-a-suitable-boy-stir-trouble-for-netflix-in-india,"November 23, 2020"
867,https://www.thenews.com.pk/print/730529-father-held-for-killing-daughter-for-honour,"October 17, 2020"
868,https://www.thenews.com.pk/print/674931-blackmail-indecision-and-breach-of-contract,"June 20, 2020"
869,https://www.thenews.com.pk/print/655167-after-killing-hasnain-stray-dogs-claim-life-of-another-boy-from-larkana,"May 7, 2020"
870,https://www.thenews.com.pk/print/696177-police-martyrs-day-observed,"August 5, 2020"
